≤„Œª÷√,∆Ã∑€∑Ω Ω,≥…–Õ∏◊Œª÷√£®mm£©,∑€¡œ∏◊Œª÷√£®mm£©,∆Ã∑€±€Œª÷√£®mm£©
158,÷–∆Ã∑€,4.681,0.000,6.048,4.711,0.000,2.636
159,÷–∆Ã∑€,4.711,0.000,6.045,4.741,0.000,1.992
160,÷–∆Ã∑€,4.741,0.000,6.062,4.771,0.000,2.096
161,÷–∆Ã∑€,4.771,0.000,6.068,4.801,0.000,1.102
162,÷–∆Ã∑€,4.801,0.000,6.048,4.831,0.000,1.378
163,÷–∆Ã∑€,4.831,0.000,6.052,4.861,0.000,1.905
164,÷–∆Ã∑€,4.861,0.000,6.056,4.891,0.000,1.209
165,÷–∆Ã∑€,4.891,0.000,6.049,4.921,0.000,1.854
166,÷–∆Ã∑€,4.921,0.000,6.056,4.951,0.000,1.023
167,÷–∆Ã∑€,4.951,0.000,6.045,4.981,0.000,0.716
168,÷–∆Ã∑€,4.981,0.000,6.049,5.011,0.000,1.556
169,÷–∆Ã∑€,5.011,0.000,6.050,5.041,0.000,0.936
170,÷–∆Ã∑€,5.041,0.000,6.053,5.071,0.000,1.523
171,÷–∆Ã∑€,5.071,0.000,6.059,5.101,0.000,1.939
172,÷–∆Ã∑€,5.101,0.000,6.043,5.131,0.000,2.735
173,÷–∆Ã∑€,5.131,0.000,6.049,5.161,0.000,1.508
174,÷–∆Ã∑€,5.161,0.000,6.056,5.191,0.000,1.638
175,÷–∆Ã∑€,5.191,0.000,6.061,5.221,0.000,2.103
176,÷–∆Ã∑€,5.221,0.000,6.049,5.251,0.000,0.359
177,÷–∆Ã∑€,5.251,0.000,6.054,5.281,0.000,0.543
178,÷–∆Ã∑€,5.281,0.000,6.054,5.311,0.000,1.266
179,÷–∆Ã∑€,5.311,0.000,6.060,5.341,0.000,1.177
180,÷–∆Ã∑€,5.341,0.000,6.058,5.371,0.000,0.572
181,÷–∆Ã∑€,5.371,0.000,6.052,5.401,0.000,1.745
182,÷–∆Ã∑€,5.401,0.000,6.050,5.431,0.000,2.642
183,÷–∆Ã∑€,5.431,0.000,6.056,5.461,0.000,2.750
184,÷–∆Ã∑€,5.461,0.000,6.049,5.491,0.000,1.181
185,÷–∆Ã∑€,5.491,0.000,6.055,5.521,0.000,0.504
186,÷–∆Ã∑€,5.521,0.000,6.048,5.551,0.000,1.518
187,÷–∆Ã∑€,5.551,0.000,6.058,5.581,0.000,2.041
188,÷–∆Ã∑€,5.581,0.000,6.049,5.611,0.000,2.037
189,÷–∆Ã∑€,5.611,0.000,6.053,5.641,0.000,1.781
190,÷–∆Ã∑€,5.641,0.000,6.050,5.671,0.000,0.650
191,÷–∆Ã∑€,5.671,0.000,6.064,5.701,0.000,1.725
192,÷–∆Ã∑€,5.701,0.000,6.070,5.731,0.000,0.548
193,÷–∆Ã∑€,5.731,0.000,6.047,5.761,0.000,1.161
194,÷–∆Ã∑€,5.761,0.000,6.050,5.791,0.000,1.345
195,÷–∆Ã∑€,5.791,0.000,6.063,5.821,0.000,1.624
196,÷–∆Ã∑€,5.821,0.000,6.063,5.851,0.000,1.602
197,÷–∆Ã∑€,5.851,0.000,6.045,5.881,0.000,1.548
198,÷–∆Ã∑€,5.881,0.000,6.047,5.911,0.000,1.412
199,÷–∆Ã∑€,5.911,0.000,6.058,5.941,0.000,1.262
200,÷–∆Ã∑€,5.941,0.000,6.055,5.971,0.000,2.039
201,÷–∆Ã∑€,5.971,0.000,6.056,6.001,0.000,1.296
202,÷–∆Ã∑€,6.001,0.000,6.049,6.031,0.000,0.387
203,÷–∆Ã∑€,6.031,0.000,6.049,6.061,0.000,1.541
204,÷–∆Ã∑€,6.061,0.000,6.043,6.091,0.000,0.417
205,÷–∆Ã∑€,6.091,0.000,6.043,6.121,0.000,0.675
206,÷–∆Ã∑€,6.121,0.000,6.055,6.151,0.000,1.282
207,÷–∆Ã∑€,6.151,0.000,6.049,6.181,0.000,1.102
208,÷–∆Ã∑€,6.181,0.000,6.062,6.211,0.000,1.533
209,÷–∆Ã∑€,6.211,0.000,6.063,6.241,0.000,0.994
210,÷–∆Ã∑€,6.241,0.000,6.060,6.271,0.000,0.549
211,÷–∆Ã∑€,6.271,0.000,6.042,6.301,0.000,0.581
212,÷–∆Ã∑€,6.301,0.000,6.056,6.331,0.000,1.713
213,÷–∆Ã∑€,6.331,0.000,6.065,6.361,0.000,2.294
214,÷–∆Ã∑€,6.361,0.000,6.044,6.391,0.000,0.624
215,÷–∆Ã∑€,6.391,0.000,6.051,6.421,0.000,1.324
216,÷–∆Ã∑€,6.421,0.000,6.046,6.451,0.000,2.106
217,÷–∆Ã∑€,6.451,0.000,6.047,6.481,0.000,1.090
218,÷–∆Ã∑€,6.481,0.000,6.048,6.511,0.000,2.102
219,÷–∆Ã∑€,6.511,0.000,6.064,6.541,0.000,1.602
220,÷–∆Ã∑€,6.541,0.000,6.051,6.571,0.000,1.168
221,÷–∆Ã∑€,6.571,0.000,6.057,6.601,0.000,0.767
222,÷–∆Ã∑€,6.601,0.000,6.055,6.631,0.000,1.818
223,÷–∆Ã∑€,6.631,0.000,6.061,6.661,0.000,1.528
224,÷–∆Ã∑€,6.661,0.000,6.073,6.691,0.000,0.892
225,÷–∆Ã∑€,6.691,0.000,6.057,6.721,0.000,1.041
226,÷–∆Ã∑€,6.721,0.000,6.047,6.751,0.000,1.077
227,÷–∆Ã∑€,6.751,0.000,6.051,6.781,0.000,2.629
228,÷–∆Ã∑€,6.781,0.000,6.071,6.811,0.000,1.418
229,÷–∆Ã∑€,6.811,0.000,6.043,6.841,0.000,0.877
230,÷–∆Ã∑€,6.841,0.000,6.060,6.871,0.000,0.877
231,÷–∆Ã∑€,6.871,0.000,6.050,6.901,0.000,1.182
232,÷–∆Ã∑€,6.901,0.000,6.049,6.931,0.000,0.734
