日期时间,耗时(s),层位置,氧含量(PPM),舱内温度(℃),基板温度(℃),风速,舱内压力(kPa),风机频率(Hz),湿度(%),水温(℃)
2021-04-22 17:38:24,11544,100,1.072,24.49,130.00,125.90,1.39,0.00,0.00,0.00
2021-04-22 17:38:34,11554,100,1.045,24.51,130.00,125.68,1.53,0.00,0.00,0.00
2021-04-22 17:38:44,11564,100,1.038,24.45,130.00,125.94,1.55,0.00,0.00,0.00
2021-04-22 17:38:54,11574,100,1.092,24.50,130.00,126.52,1.35,0.00,0.00,0.00
2021-04-22 17:39:04,11584,100,1.053,24.49,130.00,126.90,1.41,0.00,0.00,0.00
2021-04-22 17:39:14,11594,100,1.048,24.53,130.00,125.81,1.51,0.00,0.00,0.00
2021-04-22 17:39:24,11604,100,1.100,24.52,130.00,126.74,1.25,0.00,0.00,0.00
2021-04-22 17:39:34,11614,100,1.072,24.46,130.10,126.11,1.33,0.00,0.00,0.00
2021-04-22 17:39:44,11624,100,1.048,24.45,130.00,125.94,1.45,0.00,0.00,0.00
2021-04-22 17:39:54,11634,100,1.055,24.41,130.00,126.12,1.31,0.00,0.00,0.00
2021-04-22 17:40:04,11644,100,1.072,24.43,130.10,125.32,1.53,0.00,0.00,0.00
2021-04-22 17:40:11,11652,101,1.033,24.54,130.10,126.64,1.53,0.00,0.00,0.00
2021-04-22 17:40:21,11662,101,1.100,24.46,130.00,126.64,1.31,0.00,0.00,0.00
2021-04-22 17:40:32,11672,101,1.000,24.48,130.00,125.32,1.29,0.00,0.00,0.00
2021-04-22 17:40:42,11682,101,1.080,24.48,130.00,125.00,1.21,0.00,0.00,0.00
2021-04-22 17:40:52,11692,101,1.028,24.48,130.00,126.55,2.15,0.00,0.00,0.00
2021-04-22 17:41:02,11702,101,1.020,24.46,130.00,126.68,1.95,0.00,0.00,0.00
2021-04-22 17:41:12,11712,101,1.072,24.52,130.10,126.08,1.89,0.00,0.00,0.00
2021-04-22 17:41:22,11722,101,1.040,24.49,130.00,126.14,2.11,0.00,0.00,0.00
2021-04-22 17:41:32,11732,101,1.092,24.47,130.00,125.59,2.03,0.00,0.00,0.00
2021-04-22 17:41:42,11742,101,1.075,24.49,130.00,125.54,1.95,0.00,0.00,0.00
2021-04-22 17:41:52,11752,101,1.020,24.45,130.00,125.93,1.79,0.00,0.00,0.00
2021-04-22 17:42:02,11762,101,1.060,24.44,130.00,126.51,1.79,0.00,0.00,0.00
2021-04-22 17:42:04,11765,102,1.053,24.49,130.10,126.98,2.17,0.00,0.00,0.00
2021-04-22 17:42:14,11775,102,1.080,24.43,130.00,125.78,1.79,0.00,0.00,0.00
2021-04-22 17:42:24,11785,102,1.053,24.45,130.00,125.91,2.01,0.00,0.00,0.00
2021-04-22 17:42:34,11795,102,1.092,24.49,130.00,126.05,1.91,0.00,0.00,0.00
2021-04-22 17:42:44,11805,102,1.048,24.45,130.10,125.22,2.09,0.00,0.00,0.00
2021-04-22 17:42:54,11815,102,1.018,24.49,130.10,126.19,1.91,0.00,0.00,0.00
2021-04-22 17:43:05,11825,102,1.075,24.49,130.10,126.21,1.77,0.00,0.00,0.00
2021-04-22 17:43:15,11835,102,1.033,24.51,130.10,126.24,2.07,0.00,0.00,0.00
2021-04-22 17:43:25,11845,102,1.090,24.52,130.00,125.81,2.01,0.00,0.00,0.00
2021-04-22 17:43:35,11855,102,1.072,24.51,130.00,125.53,1.95,0.00,0.00,0.00
2021-04-22 17:43:45,11865,102,1.100,24.53,130.00,125.69,2.03,0.00,0.00,0.00
2021-04-22 17:43:50,11871,103,1.028,24.42,130.00,125.80,1.95,0.00,0.00,0.00
2021-04-22 17:44:00,11881,103,1.023,24.54,130.00,125.75,1.85,0.00,0.00,0.00
2021-04-22 17:44:10,11891,103,1.060,24.51,130.00,125.50,2.01,0.00,0.00,0.00
2021-04-22 17:44:20,11901,103,1.080,24.48,130.00,125.59,1.99,0.00,0.00,0.00
2021-04-22 17:44:30,11911,103,1.020,24.50,130.00,126.05,1.97,0.00,0.00,0.00
2021-04-22 17:44:41,11921,103,1.087,24.48,130.00,125.47,1.97,0.00,0.00,0.00
2021-04-22 17:44:51,11931,103,1.008,24.49,130.00,125.43,1.93,0.00,0.00,0.00
2021-04-22 17:45:01,11941,103,1.082,24.48,130.00,125.93,1.79,0.00,0.00,0.00
2021-04-22 17:45:11,11951,103,1.000,24.51,130.00,126.17,2.19,0.00,0.00,0.00
2021-04-22 17:45:21,11961,103,1.048,24.50,130.00,125.62,1.95,0.00,0.00,0.00
2021-04-22 17:45:31,11971,103,1.013,24.49,130.00,126.53,1.75,0.00,0.00,0.00
2021-04-22 17:45:37,11978,104,1.033,24.50,130.00,126.34,1.75,0.00,0.00,0.00
2021-04-22 17:45:47,11988,104,1.085,24.43,130.00,126.40,1.71,0.00,0.00,0.00
2021-04-22 17:45:57,11998,104,1.045,24.48,130.00,125.62,1.99,0.00,0.00,0.00
2021-04-22 17:46:07,12008,104,1.080,24.55,130.00,126.28,1.63,0.00,0.00,0.00
2021-04-22 17:46:17,12018,104,1.040,24.52,130.00,125.59,1.67,0.00,0.00,0.00
2021-04-22 17:46:27,12028,104,1.033,24.42,130.10,126.43,1.95,0.00,0.00,0.00
2021-04-22 17:46:37,12038,104,1.045,24.52,130.00,125.44,1.87,0.00,0.00,0.00
2021-04-22 17:46:48,12048,104,1.028,24.46,130.00,125.88,1.87,0.00,0.00,0.00
2021-04-22 17:46:58,12058,104,1.058,24.50,130.00,125.56,1.75,0.00,0.00,0.00
2021-04-22 17:47:08,12068,104,1.055,24.46,130.00,124.75,1.85,0.00,0.00,0.00
2021-04-22 17:47:18,12078,104,1.000,24.47,130.00,125.23,1.79,0.00,0.00,0.00
2021-04-22 17:47:27,12088,105,1.025,24.50,130.00,126.15,1.85,0.00,0.00,0.00
2021-04-22 17:47:37,12098,105,1.018,24.49,130.00,126.52,1.69,0.00,0.00,0.00
2021-04-22 17:47:47,12108,105,1.000,24.47,130.00,126.24,1.91,0.00,0.00,0.00
2021-04-22 17:47:57,12118,105,1.020,24.48,130.10,126.71,1.89,0.00,0.00,0.00
2021-04-22 17:48:07,12128,105,1.048,24.48,130.00,126.36,1.63,0.00,0.00,0.00
2021-04-22 17:48:17,12138,105,1.018,24.51,130.00,125.66,1.77,0.00,0.00,0.00
2021-04-22 17:48:27,12148,105,1.065,24.47,130.10,126.86,1.53,0.00,0.00,0.00
2021-04-22 17:48:37,12158,105,1.058,24.49,130.00,125.63,1.69,0.00,0.00,0.00
2021-04-22 17:48:47,12168,105,1.023,24.47,130.10,125.54,1.89,0.00,0.00,0.00
2021-04-22 17:48:57,12178,105,1.045,24.49,130.10,126.15,1.65,0.00,0.00,0.00
2021-04-22 17:49:07,12188,105,1.065,24.45,130.00,125.23,1.71,0.00,0.00,0.00
2021-04-22 17:49:16,12196,106,1.028,24.45,130.00,126.76,1.65,0.00,0.00,0.00
2021-04-22 17:49:26,12206,106,1.077,24.43,130.00,125.80,1.81,0.00,0.00,0.00
2021-04-22 17:49:36,12216,106,1.048,24.46,130.10,126.36,1.77,0.00,0.00,0.00
2021-04-22 17:49:46,12226,106,1.028,24.50,130.00,125.97,1.71,0.00,0.00,0.00
2021-04-22 17:49:56,12236,106,1.058,24.52,130.00,126.14,1.79,0.00,0.00,0.00
2021-04-22 17:50:06,12246,106,1.020,24.48,130.10,126.64,1.75,0.00,0.00,0.00
2021-04-22 17:50:16,12257,106,1.030,24.50,130.00,126.40,1.81,0.00,0.00,0.00
2021-04-22 17:50:26,12267,106,1.053,24.46,130.00,126.36,1.87,0.00,0.00,0.00
2021-04-22 17:50:36,12277,106,1.070,24.45,130.00,125.68,1.45,0.00,0.00,0.00
2021-04-22 17:50:46,12287,106,1.035,24.47,130.00,126.17,1.69,0.00,0.00,0.00
2021-04-22 17:50:56,12297,106,1.040,24.48,130.00,125.52,1.89,0.00,0.00,0.00
2021-04-22 17:51:04,12304,107,1.067,24.54,130.00,126.05,1.57,0.00,0.00,0.00
2021-04-22 17:51:14,12314,107,1.100,24.46,130.00,125.12,1.83,0.00,0.00,0.00
2021-04-22 17:51:24,12325,107,1.000,24.44,130.00,126.25,1.71,0.00,0.00,0.00
2021-04-22 17:51:34,12335,107,1.075,24.50,130.00,126.08,1.49,0.00,0.00,0.00
2021-04-22 17:51:44,12345,107,1.040,24.54,130.00,126.52,1.57,0.00,0.00,0.00
2021-04-22 17:51:54,12355,107,1.003,24.51,130.00,126.14,1.63,0.00,0.00,0.00
2021-04-22 17:52:04,12365,107,1.028,24.45,130.00,126.18,1.43,0.00,0.00,0.00
2021-04-22 17:52:14,12375,107,1.028,24.49,130.00,125.81,1.85,0.00,0.00,0.00
2021-04-22 17:52:24,12385,107,1.040,24.44,130.10,126.21,1.55,0.00,0.00,0.00
2021-04-22 17:52:34,12395,107,1.072,24.51,130.10,125.88,1.55,0.00,0.00,0.00
2021-04-22 17:52:44,12405,107,1.072,24.50,130.00,126.52,1.69,0.00,0.00,0.00
2021-04-22 17:52:55,12415,107,1.030,24.47,130.00,125.65,1.63,0.00,0.00,0.00
2021-04-22 17:52:57,12417,108,1.075,24.49,130.00,125.77,1.53,0.00,0.00,0.00
2021-04-22 17:53:07,12427,108,1.080,24.44,130.00,125.81,1.55,0.00,0.00,0.00
2021-04-22 17:53:17,12437,108,1.013,24.50,130.00,124.97,2.07,0.00,0.00,0.00
2021-04-22 17:53:27,12447,108,1.053,24.46,130.00,125.54,1.59,0.00,0.00,0.00
2021-04-22 17:53:37,12457,108,1.045,24.47,130.00,125.75,1.57,0.00,0.00,0.00
2021-04-22 17:53:47,12467,108,1.018,24.51,130.00,126.68,1.53,0.00,0.00,0.00
2021-04-22 17:53:57,12477,108,1.055,24.48,130.00,125.94,1.67,0.00,0.00,0.00
2021-04-22 17:54:07,12487,108,1.100,24.47,130.00,126.12,1.47,0.00,0.00,0.00
2021-04-22 17:54:17,12497,108,1.025,24.46,130.00,126.17,1.53,0.00,0.00,0.00
2021-04-22 17:54:27,12507,108,1.020,24.54,130.00,126.27,1.67,0.00,0.00,0.00
2021-04-22 17:54:37,12517,108,1.080,24.55,130.00,126.28,1.63,0.00,0.00,0.00
2021-04-22 17:54:44,12524,109,1.055,24.54,130.00,126.51,1.55,0.00,0.00,0.00
2021-04-22 17:54:54,12534,109,1.072,24.47,130.00,125.80,1.75,0.00,0.00,0.00
2021-04-22 17:55:04,12544,109,1.053,24.45,130.00,126.03,1.61,0.00,0.00,0.00
2021-04-22 17:55:14,12554,109,1.072,24.48,130.00,125.78,1.55,0.00,0.00,0.00
2021-04-22 17:55:24,12564,109,1.055,24.50,130.00,125.75,1.57,0.00,0.00,0.00
2021-04-22 17:55:34,12574,109,1.072,24.51,130.00,125.71,1.53,0.00,0.00,0.00
2021-04-22 17:55:44,12584,109,1.053,24.50,130.00,125.81,1.51,0.00,0.00,0.00
2021-04-22 17:55:54,12594,109,1.035,24.51,130.10,125.53,1.49,0.00,0.00,0.00
2021-04-22 17:56:04,12605,109,1.048,24.51,130.10,126.39,1.61,0.00,0.00,0.00
2021-04-22 17:56:14,12615,109,1.072,24.45,130.10,125.65,1.65,0.00,0.00,0.00
2021-04-22 17:56:24,12625,109,1.072,24.49,130.00,125.69,1.73,0.00,0.00,0.00
2021-04-22 17:56:30,12630,110,1.055,24.50,130.10,126.65,1.57,0.00,0.00,0.00
2021-04-22 17:56:40,12640,110,1.038,24.47,130.00,125.69,1.43,0.00,0.00,0.00
2021-04-22 17:56:50,12650,110,1.020,24.48,130.00,125.97,1.53,0.00,0.00,0.00
2021-04-22 17:57:00,12660,110,1.100,24.49,130.00,126.67,1.51,0.00,0.00,0.00
2021-04-22 17:57:10,12671,110,1.048,24.47,130.00,126.77,1.47,0.00,0.00,0.00
2021-04-22 17:57:20,12681,110,1.072,24.53,130.00,125.78,1.65,0.00,0.00,0.00
2021-04-22 17:57:30,12691,110,1.030,24.51,130.00,126.24,1.59,0.00,0.00,0.00
2021-04-22 17:57:40,12701,110,1.050,24.52,130.20,125.80,1.25,0.00,0.00,0.00
2021-04-22 17:57:50,12711,110,1.072,24.48,130.20,126.17,1.37,0.00,0.00,0.00
2021-04-22 17:58:00,12721,110,1.067,24.47,130.00,126.05,1.63,0.00,0.00,0.00
2021-04-22 17:58:10,12731,110,1.065,24.45,130.10,126.25,1.61,0.00,0.00,0.00
2021-04-22 17:58:18,12739,111,1.048,24.47,130.00,125.93,1.31,0.00,0.00,0.00
2021-04-22 17:58:28,12749,111,1.080,24.49,130.00,125.94,1.41,0.00,0.00,0.00
2021-04-22 17:58:38,12759,111,1.048,24.46,130.00,126.19,1.73,0.00,0.00,0.00
2021-04-22 17:58:48,12769,111,1.077,24.47,130.10,126.18,1.29,0.00,0.00,0.00
2021-04-22 17:58:58,12779,111,1.080,24.46,130.10,126.11,1.31,0.00,0.00,0.00
2021-04-22 17:59:08,12789,111,1.038,24.48,130.00,126.31,1.43,0.00,0.00,0.00
2021-04-22 17:59:19,12799,111,1.067,24.44,130.00,125.81,1.61,0.00,0.00,0.00
2021-04-22 17:59:29,12809,111,1.072,24.49,130.00,126.37,1.33,0.00,0.00,0.00
2021-04-22 17:59:39,12819,111,1.000,24.49,130.10,125.85,1.43,0.00,0.00,0.00
2021-04-22 17:59:49,12829,111,1.100,24.53,130.10,126.76,1.31,0.00,0.00,0.00
2021-04-22 17:59:59,12839,111,1.053,24.47,130.00,126.06,1.39,0.00,0.00,0.00
2021-04-22 18:00:09,12849,111,1.048,24.48,130.00,125.53,1.35,0.00,0.00,0.00
2021-04-22 18:00:11,12852,112,1.020,24.51,130.00,126.19,1.69,0.00,0.00,0.00
2021-04-22 18:00:21,12862,112,1.040,24.53,130.00,126.39,1.63,0.00,0.00,0.00
2021-04-22 18:00:31,12872,112,1.048,24.50,130.00,125.22,1.49,0.00,0.00,0.00
2021-04-22 18:00:41,12882,112,1.053,24.45,130.00,126.28,1.47,0.00,0.00,0.00
2021-04-22 18:00:51,12892,112,1.100,24.53,130.00,126.14,1.47,0.00,0.00,0.00
2021-04-22 18:01:01,12902,112,1.080,24.48,130.00,126.53,1.63,0.00,0.00,0.00
2021-04-22 18:01:11,12912,112,1.053,24.45,130.00,125.99,1.45,0.00,0.00,0.00
2021-04-22 18:01:21,12922,112,1.077,24.54,130.10,126.08,1.23,0.00,0.00,0.00
2021-04-22 18:01:31,12932,112,1.055,24.39,130.00,124.76,1.21,0.00,0.00,0.00
2021-04-22 18:01:41,12942,112,1.100,24.47,130.00,126.68,1.53,0.00,0.00,0.00
2021-04-22 18:01:52,12952,112,1.013,24.47,130.00,125.83,1.41,0.00,0.00,0.00
2021-04-22 18:01:59,12959,113,1.025,24.47,129.90,126.17,1.27,0.00,0.00,0.00
2021-04-22 18:02:09,12969,113,1.000,24.52,129.80,126.05,1.61,0.00,0.00,0.00
2021-04-22 18:02:19,12979,113,1.065,24.50,130.00,125.93,1.41,0.00,0.00,0.00
2021-04-22 18:02:29,12990,113,1.065,24.50,130.00,126.39,1.43,0.00,0.00,0.00
2021-04-22 18:02:39,13000,113,1.100,24.49,130.00,126.59,1.31,0.00,0.00,0.00
2021-04-22 18:02:49,13010,113,1.028,24.54,130.00,126.08,1.27,0.00,0.00,0.00
2021-04-22 18:02:59,13020,113,1.055,24.54,130.00,126.33,1.57,0.00,0.00,0.00
2021-04-22 18:03:09,13030,113,1.065,24.45,130.00,125.71,1.27,0.00,0.00,0.00
2021-04-22 18:03:19,13040,113,1.048,24.44,130.00,125.81,1.23,0.00,0.00,0.00
2021-04-22 18:03:29,13050,113,1.000,24.45,130.00,126.40,1.51,0.00,0.00,0.00
2021-04-22 18:03:39,13060,113,1.067,24.50,130.00,126.17,1.43,0.00,0.00,0.00
2021-04-22 18:03:46,13067,114,1.058,24.50,130.00,126.58,1.53,0.00,0.00,0.00
2021-04-22 18:03:56,13077,114,1.055,24.49,130.00,125.81,1.51,0.00,0.00,0.00
2021-04-22 18:04:06,13087,114,1.048,24.46,130.00,125.49,1.49,0.00,0.00,0.00
2021-04-22 18:04:16,13097,114,1.028,24.50,130.00,126.00,1.49,0.00,0.00,0.00
2021-04-22 18:04:27,13107,114,1.043,24.52,130.10,125.68,1.35,0.00,0.00,0.00
2021-04-22 18:04:37,13117,114,1.077,24.46,130.20,125.80,1.41,0.00,0.00,0.00
2021-04-22 18:04:47,13127,114,1.072,24.50,130.20,126.71,1.33,0.00,0.00,0.00
2021-04-22 18:04:57,13137,114,1.025,24.47,130.10,125.65,1.33,0.00,0.00,0.00
2021-04-22 18:05:07,13147,114,1.045,24.50,130.00,126.62,1.11,0.00,0.00,0.00
2021-04-22 18:05:17,13157,114,1.038,24.44,129.90,125.80,2.25,0.00,0.00,0.00
2021-04-22 18:05:27,13167,114,1.085,24.44,130.00,126.12,2.01,0.00,0.00,0.00
2021-04-22 18:05:37,13177,114,1.075,24.48,130.00,126.43,2.01,0.00,0.00,0.00
2021-04-22 18:05:39,13180,115,1.000,24.38,130.00,126.25,2.13,0.00,0.00,0.00
2021-04-22 18:05:49,13190,115,1.003,24.45,130.00,125.93,2.07,0.00,0.00,0.00
2021-04-22 18:06:00,13200,115,1.067,24.52,130.00,125.16,2.05,0.00,0.00,0.00
2021-04-22 18:06:10,13210,115,1.072,24.44,130.00,125.71,1.83,0.00,0.00,0.00
2021-04-22 18:06:20,13220,115,1.000,24.47,130.00,125.97,2.09,0.00,0.00,0.00
2021-04-22 18:06:30,13230,115,1.100,24.48,130.00,126.14,1.87,0.00,0.00,0.00
2021-04-22 18:06:40,13240,115,1.000,24.52,130.00,125.43,1.83,0.00,0.00,0.00
2021-04-22 18:06:50,13250,115,1.025,24.44,130.10,126.12,1.75,0.00,0.00,0.00
2021-04-22 18:07:00,13260,115,1.018,24.50,130.00,126.56,1.99,0.00,0.00,0.00
2021-04-22 18:07:10,13270,115,1.023,24.52,130.00,125.96,1.89,0.00,0.00,0.00
2021-04-22 18:07:20,13280,115,1.048,24.48,130.00,126.14,1.89,0.00,0.00,0.00
2021-04-22 18:07:26,13287,116,1.100,24.40,130.00,126.22,1.89,0.00,0.00,0.00
2021-04-22 18:07:36,13297,116,1.043,24.56,130.00,125.49,2.03,0.00,0.00,0.00
2021-04-22 18:07:47,13307,116,1.048,24.44,129.80,125.52,1.71,0.00,0.00,0.00
2021-04-22 18:07:57,13317,116,1.043,24.54,130.00,125.59,2.11,0.00,0.00,0.00
2021-04-22 18:08:07,13327,116,1.053,24.49,130.00,126.37,1.87,0.00,0.00,0.00
2021-04-22 18:08:17,13337,116,1.048,24.51,130.00,126.28,2.03,0.00,0.00,0.00
2021-04-22 18:08:27,13347,116,1.020,24.45,130.20,126.22,2.07,0.00,0.00,0.00
2021-04-22 18:08:37,13357,116,1.075,24.49,130.10,126.39,1.83,0.00,0.00,0.00
2021-04-22 18:08:47,13367,116,1.075,24.50,130.00,126.25,1.97,0.00,0.00,0.00
2021-04-22 18:08:57,13377,116,1.072,24.52,130.00,125.96,2.01,0.00,0.00,0.00
2021-04-22 18:09:07,13387,116,1.065,24.49,130.00,125.63,1.79,0.00,0.00,0.00
2021-04-22 18:09:17,13397,116,1.033,24.46,130.00,125.97,1.91,0.00,0.00,0.00
2021-04-22 18:09:19,13400,117,1.100,24.49,130.00,126.53,1.87,0.00,0.00,0.00
2021-04-22 18:09:29,13410,117,1.043,24.47,130.00,126.33,1.91,0.00,0.00,0.00
2021-04-22 18:09:39,13420,117,1.038,24.48,130.00,126.45,1.79,0.00,0.00,0.00
2021-04-22 18:09:49,13430,117,1.045,24.51,130.00,125.81,1.61,0.00,0.00,0.00
2021-04-22 18:09:59,13440,117,1.050,24.49,130.00,126.34,1.83,0.00,0.00,0.00
2021-04-22 18:10:09,13450,117,1.075,24.50,130.00,125.71,1.95,0.00,0.00,0.00
2021-04-22 18:10:20,13460,117,1.072,24.50,130.00,125.46,1.93,0.00,0.00,0.00
2021-04-22 18:10:30,13470,117,1.015,24.50,130.00,126.21,1.67,0.00,0.00,0.00
2021-04-22 18:10:40,13480,117,1.050,24.47,130.00,126.22,1.77,0.00,0.00,0.00
2021-04-22 18:10:50,13490,117,1.072,24.48,130.00,125.50,1.85,0.00,0.00,0.00
2021-04-22 18:11:00,13500,117,1.065,24.47,130.00,125.57,1.73,0.00,0.00,0.00
2021-04-22 18:11:10,13510,117,1.005,24.46,130.00,126.43,1.83,0.00,0.00,0.00
2021-04-22 18:11:13,13513,118,1.055,24.51,130.00,125.38,1.91,0.00,0.00,0.00
2021-04-22 18:11:23,13523,118,1.090,24.52,129.90,125.93,1.79,0.00,0.00,0.00
2021-04-22 18:11:33,13533,118,1.028,24.44,130.00,125.88,1.89,0.00,0.00,0.00
2021-04-22 18:11:43,13543,118,1.050,24.49,130.00,125.97,1.71,0.00,0.00,0.00
2021-04-22 18:11:53,13553,118,1.048,24.44,130.00,126.43,1.93,0.00,0.00,0.00
2021-04-22 18:12:03,13563,118,1.035,24.49,130.00,126.18,1.89,0.00,0.00,0.00
2021-04-22 18:12:13,13573,118,1.072,24.53,130.00,126.36,1.75,0.00,0.00,0.00
2021-04-22 18:12:23,13583,118,1.028,24.50,130.00,125.32,1.63,0.00,0.00,0.00
2021-04-22 18:12:33,13593,118,1.033,24.46,130.20,126.17,1.89,0.00,0.00,0.00
2021-04-22 18:12:43,13603,118,1.048,24.50,130.20,125.59,1.89,0.00,0.00,0.00
2021-04-22 18:12:53,13613,118,1.050,24.48,130.00,126.28,1.55,0.00,0.00,0.00
2021-04-22 18:12:58,13618,119,1.100,24.50,130.00,126.25,1.73,0.00,0.00,0.00
2021-04-22 18:13:08,13629,119,1.072,24.46,130.00,126.12,1.75,0.00,0.00,0.00
2021-04-22 18:13:18,13639,119,1.050,24.54,130.00,126.15,1.79,0.00,0.00,0.00
2021-04-22 18:13:28,13649,119,1.013,24.50,130.00,126.11,1.77,0.00,0.00,0.00
2021-04-22 18:13:38,13659,119,1.100,24.52,130.00,125.97,1.89,0.00,0.00,0.00
2021-04-22 18:13:48,13669,119,1.000,24.52,130.10,125.91,1.73,0.00,0.00,0.00
2021-04-22 18:13:58,13679,119,1.028,24.50,130.00,126.05,1.69,0.00,0.00,0.00
2021-04-22 18:14:08,13689,119,1.067,24.46,130.00,126.33,1.75,0.00,0.00,0.00
2021-04-22 18:14:18,13699,119,1.060,24.45,130.00,125.80,1.69,0.00,0.00,0.00
2021-04-22 18:14:28,13709,119,1.048,24.48,130.10,126.28,1.87,0.00,0.00,0.00
2021-04-22 18:14:39,13719,119,1.100,24.44,130.00,126.08,1.71,0.00,0.00,0.00
2021-04-22 18:14:49,13729,119,1.045,24.50,130.00,126.64,1.59,0.00,0.00,0.00
2021-04-22 18:14:51,13732,120,1.053,24.53,130.10,126.14,1.69,0.00,0.00,0.00
2021-04-22 18:15:01,13742,120,1.053,24.46,129.90,126.05,1.93,0.00,0.00,0.00
2021-04-22 18:15:11,13752,120,1.048,24.50,129.90,126.17,1.79,0.00,0.00,0.00
2021-04-22 18:15:21,13762,120,1.055,24.51,130.00,126.14,1.87,0.00,0.00,0.00
2021-04-22 18:15:31,13772,120,1.023,24.52,130.20,126.28,1.61,0.00,0.00,0.00
2021-04-22 18:15:41,13782,120,1.020,24.49,130.00,126.31,1.77,0.00,0.00,0.00
2021-04-22 18:15:52,13792,120,1.038,24.47,130.00,126.55,1.73,0.00,0.00,0.00
2021-04-22 18:16:02,13802,120,1.072,24.51,130.20,125.07,1.63,0.00,0.00,0.00
2021-04-22 18:16:12,13812,120,1.053,24.46,130.20,125.81,1.91,0.00,0.00,0.00
2021-04-22 18:16:22,13822,120,1.055,24.47,130.00,126.64,1.63,0.00,0.00,0.00
2021-04-22 18:16:32,13832,120,1.048,24.45,130.00,126.21,1.69,0.00,0.00,0.00
2021-04-22 18:16:42,13842,120,1.038,24.54,130.00,126.03,1.81,0.00,0.00,0.00
2021-04-22 18:16:42,13842,121,1.035,24.48,130.10,126.03,1.61,0.00,0.00,0.00
2021-04-22 18:16:52,13852,121,1.048,24.46,130.00,127.11,1.85,0.00,0.00,0.00
2021-04-22 18:17:02,13862,121,1.003,24.53,130.00,125.83,1.69,0.00,0.00,0.00
2021-04-22 18:17:12,13873,121,1.050,24.47,130.00,126.52,1.83,0.00,0.00,0.00
2021-04-22 18:17:22,13883,121,1.058,24.45,130.20,126.31,1.79,0.00,0.00,0.00
2021-04-22 18:17:32,13893,121,1.035,24.47,130.00,126.08,1.73,0.00,0.00,0.00
2021-04-22 18:17:42,13903,121,1.040,24.53,130.00,126.82,1.67,0.00,0.00,0.00
2021-04-22 18:17:52,13913,121,1.048,24.49,130.00,126.52,1.71,0.00,0.00,0.00
2021-04-22 18:18:02,13923,121,1.000,24.48,130.00,125.38,1.49,0.00,0.00,0.00
2021-04-22 18:18:12,13933,121,1.020,24.52,130.10,125.94,1.73,0.00,0.00,0.00
2021-04-22 18:18:22,13943,121,1.060,24.51,130.00,126.51,1.53,0.00,0.00,0.00
2021-04-22 18:18:32,13952,122,1.033,24.44,130.00,125.88,1.53,0.00,0.00,0.00
2021-04-22 18:18:42,13962,122,1.075,24.47,130.00,126.08,1.61,0.00,0.00,0.00
2021-04-22 18:18:52,13972,122,1.053,24.50,130.00,126.09,1.71,0.00,0.00,0.00
2021-04-22 18:19:02,13983,122,1.048,24.53,130.00,126.11,1.69,0.00,0.00,0.00
2021-04-22 18:19:12,13993,122,1.055,24.46,130.00,126.09,1.61,0.00,0.00,0.00
2021-04-22 18:19:22,14003,122,1.028,24.45,130.00,126.30,1.73,0.00,0.00,0.00
2021-04-22 18:19:32,14013,122,1.048,24.51,130.10,126.17,1.63,0.00,0.00,0.00
2021-04-22 18:19:42,14023,122,1.000,24.50,130.00,125.94,1.73,0.00,0.00,0.00
2021-04-22 18:19:52,14033,122,1.030,24.51,130.00,125.53,1.73,0.00,0.00,0.00
2021-04-22 18:20:02,14043,122,1.075,24.52,130.10,125.96,1.73,0.00,0.00,0.00
2021-04-22 18:20:12,14053,122,1.055,24.52,130.00,125.54,1.67,0.00,0.00,0.00
2021-04-22 18:20:20,14060,123,1.043,24.52,130.00,125.12,1.73,0.00,0.00,0.00
2021-04-22 18:20:30,14070,123,1.050,24.44,129.90,126.30,1.39,0.00,0.00,0.00
2021-04-22 18:20:40,14080,123,1.053,24.46,130.00,126.49,1.71,0.00,0.00,0.00
2021-04-22 18:20:50,14090,123,1.028,24.45,130.00,125.84,1.73,0.00,0.00,0.00
2021-04-22 18:21:00,14100,123,1.072,24.52,130.00,125.84,1.73,0.00,0.00,0.00
2021-04-22 18:21:10,14110,123,1.045,24.52,130.00,125.60,1.29,0.00,0.00,0.00
2021-04-22 18:21:20,14120,123,1.000,24.50,130.00,126.24,1.43,0.00,0.00,0.00
2021-04-22 18:21:30,14130,123,1.065,24.52,130.00,125.32,1.53,0.00,0.00,0.00
2021-04-22 18:21:40,14140,123,1.075,24.50,130.00,125.10,1.47,0.00,0.00,0.00
2021-04-22 18:21:50,14150,123,1.053,24.53,130.00,125.88,1.43,0.00,0.00,0.00
2021-04-22 18:22:00,14161,123,1.055,24.50,130.10,125.97,1.41,0.00,0.00,0.00
2021-04-22 18:22:08,14168,124,1.035,24.48,130.10,126.24,1.41,0.00,0.00,0.00
2021-04-22 18:22:18,14178,124,1.055,24.47,130.00,125.74,1.67,0.00,0.00,0.00
2021-04-22 18:22:28,14188,124,1.100,24.52,130.00,125.81,1.63,0.00,0.00,0.00
2021-04-22 18:22:38,14198,124,1.030,24.48,130.00,126.34,1.61,0.00,0.00,0.00
2021-04-22 18:22:48,14208,124,1.040,24.49,130.10,125.97,1.51,0.00,0.00,0.00
2021-04-22 18:22:58,14218,124,1.030,24.49,130.00,125.94,1.45,0.00,0.00,0.00
